2,0,438.75018,930.76978,47.46118000000001,54.50091999999995,0.89982,-1,-1,-1
2,1,495.77161,2394.89526,76.66043000000002,87.69824000000017,0.92456,-1,-1,-1
2,2,615.39056,891.6391,92.23203000000001,95.26660000000004,0.93137,-1,-1,-1
2,3,806.35138,552.34711,87.44397000000004,82.44662000000005,0.92671,-1,-1,-1
2,4,550.34052,950.685,75.11296000000004,67.21851000000004,0.90801,-1,-1,-1
2,5,569.94739,747.49487,96.18413999999996,85.50909000000001,0.9245,-1,-1,-1
2,6,886.6037,619.65411,57.96398999999997,41.76644999999996,0.85193,-1,-1,-1
2,7,683.97614,1967.88989,77.70348999999999,71.43346999999994,0.92887,-1,-1,-1
2,8,559.40503,1904.45422,80.06408999999996,81.73687999999993,0.92481,-1,-1,-1
2,9,610.28998,1685.85278,81.41710999999998,87.3394800000001,0.92304,-1,-1,-1
2,10,618.48242,1594.91357,74.31232,72.97298999999998,0.90473,-1,-1,-1
2,11,1227.86865,1999.94434,73.59375,80.28125,0.92067,-1,-1,-1
2,12,1423.66211,1720.15588,74.82031000000006,55.87691999999993,0.89725,-1,-1,-1
2,13,1511.03882,2292.7666,90.53455000000008,81.16985999999997,0.93592,-1,-1,-1
2,14,1939.56702,526.35724,72.35083000000009,88.47847999999999,0.91427,-1,-1,-1
2,15,2054.74512,601.39941,64.60156000000006,60.35252000000003,0.86245,-1,-1,-1
2,16,2025.17358,630.71649,64.37877999999978,75.89539000000002,0.87874,-1,-1,-1
2,17,1987.2959,538.63983,45.78234999999995,50.137950000000046,0.75911,-1,-1,-1
2,18,2008.79102,1127.36523,65.58313000000021,67.55559999999991,0.91307,-1,-1,-1
2,19,2281.98413,510.01959,88.77496000000019,71.80872,0.91873,-1,-1,-1
2,20,2192.18213,574.97845,91.87456999999995,65.21493999999996,0.93736,-1,-1,-1
2,21,2374.94385,582.33984,78.35284000000001,64.00922000000003,0.92559,-1,-1,-1
2,22,3048.27881,487.23853,77.62618999999995,98.41428000000002,0.94077,-1,-1,-1
2,23,2865.22729,758.99426,61.51868000000013,56.854979999999955,0.91598,-1,-1,-1
2,24,2817.42383,1087.96533,76.69518999999991,68.73531000000003,0.90873,-1,-1,-1
2,25,2719.33984,2058.04077,52.36846999999989,60.54199000000017,0.87907,-1,-1,-1
2,26,2650.39673,2355.12573,73.39193999999998,64.875,0.92924,-1,-1,-1
2,27,2876.41846,2208.04272,57.29370000000017,47.41010000000006,0.91124,-1,-1,-1
2,28,2884.24219,2253.25171,80.11353000000008,63.621799999999894,0.87862,-1,-1,-1
2,29,2942.73022,2299.20215,94.51159999999982,65.31604000000016,0.89068,-1,-1,-1
2,30,2860.32324,2295.27173,64.2490200000002,56.38086000000021,0.85947,-1,-1,-1
2,31,2731.47363,2254.05713,70.50592000000006,46.514160000000174,0.86667,-1,-1,-1
2,32,2764.33887,2318.80225,65.8464399999998,40.0637200000001,0.83849,-1,-1,-1
2,33,2889.49438,2329.97876,68.28063999999995,45.76452999999992,0.83436,-1,-1,-1
2,34,2742.95728,2279.9043,92.31781000000001,52.78612000000021,0.81829,-1,-1,-1
2,35,3103.12158,527.80396,84.72812000000022,91.08385999999996,0.93124,-1,-1,-1
2,36,3361.59546,852.48645,47.310849999999846,60.65222000000006,0.90619,-1,-1,-1
2,37,3337.84351,527.74255,75.10059000000001,53.57061999999996,0.90626,-1,-1,-1
2,38,3423.63135,903.08179,47.402469999999994,42.43127000000004,0.89412,-1,-1,-1
2,39,3273.33789,1284.52271,96.3757300000002,79.91669000000002,0.93504,-1,-1,-1
2,40,3399.09644,1280.24097,64.50842000000011,93.83654999999999,0.92527,-1,-1,-1
2,41,3403.77881,1813.06958,97.26483000000007,82.23621000000003,0.93748,-1,-1,-1
2,42,3389.25171,1569.40735,65.31982000000016,88.87329,0.92426,-1,-1,-1
2,43,3383.16577,1757.56616,64.37854000000016,75.15069999999992,0.89218,-1,-1,-1
2,44,3352.34375,2145.75049,99.73345999999992,60.322659999999814,0.92357,-1,-1,-1
2,45,3415.51465,2319.31958,69.32720999999992,71.41985999999997,0.85031,-1,-1,-1
3,0,438.70044,930.67834,47.46777000000003,54.87865999999997,0.89245,-1,-1,-1
3,1,499.70789,2395.33545,72.56029999999998,85.07056000000011,0.90898,-1,-1,-1
3,2,618.35034,891.99841,81.16247999999996,99.68384000000003,0.91456,-1,-1,-1
3,3,806.33374,554.17651,90.92029000000002,80.14569000000006,0.92783,-1,-1,-1
3,4,550.46729,947.13452,75.91359,70.34540000000004,0.89524,-1,-1,-1
3,5,563.98718,750.9541,100.71356000000003,88.47162000000003,0.93023,-1,-1,-1
3,6,885.87604,618.65515,58.66602,42.66373999999996,0.81926,-1,-1,-1
3,7,684.26392,1967.98926,77.38869999999997,71.67822000000001,0.92915,-1,-1,-1
3,8,570.85187,1906.05225,72.76891999999998,87.6385499999999,0.91054,-1,-1,-1
3,9,609.41669,1688.77734,73.95282999999995,92.00768999999991,0.918,-1,-1,-1
3,10,617.08539,1597.13623,82.93835000000001,72.52484000000004,0.90912,-1,-1,-1
3,11,1219.18518,1991.79724,82.19583000000011,75.48364000000015,0.92048,-1,-1,-1
3,12,1409.35059,1716.16907,84.5945999999999,58.237609999999904,0.91991,-1,-1,-1
3,13,1511.49536,2293.98413,93.50036999999998,82.90965000000006,0.9363,-1,-1,-1
3,14,1940.41064,526.96796,68.44073000000003,83.02206000000001,0.87774,-1,-1,-1
3,15,2053.88208,601.57446,62.379489999999805,56.74940000000004,0.86362,-1,-1,-1
3,16,2025.41431,630.19757,62.51511000000005,68.14215999999999,0.8624,-1,-1,-1
3,17,1986.95703,537.31982,46.14661000000001,51.14601000000005,0.76118,-1,-1,-1
3,18,2008.56641,1127.26953,65.85217000000011,67.77434999999991,0.91236,-1,-1,-1
3,19,2273.31128,510.28455,97.42273000000023,72.31807999999995,0.91308,-1,-1,-1
3,20,2183.35645,568.7796,98.02172999999993,70.97751000000005,0.92667,-1,-1,-1
3,21,2376.33594,582.5899,75.98021999999992,63.503889999999956,0.90496,-1,-1,-1
3,22,3047.8042,492.69757,78.08786000000009,91.33397999999994,0.93301,-1,-1,-1
3,23,2866.27856,758.57495,61.021000000000186,57.344119999999975,0.92034,-1,-1,-1
3,24,2812.85327,1087.64612,81.53778000000011,88.8091300000001,0.94542,-1,-1,-1
3,25,2719.53418,2057.62402,51.44803000000002,61.16820999999982,0.86279,-1,-1,-1
3,26,2648.31104,2355.28198,74.33548999999994,65.69470000000001,0.93291,-1,-1,-1
3,27,2875.74146,2207.8418,57.90783999999985,48.01384999999982,0.9117,-1,-1,-1
3,28,2883.69189,2252.89722,80.76904000000013,62.42374000000018,0.88824,-1,-1,-1
3,29,2945.73657,2303.99048,95.48669000000018,65.73595999999998,0.91044,-1,-1,-1
3,30,2859.31885,2296.03442,65.2790500000001,56.135479999999916,0.85403,-1,-1,-1
3,31,2733.11304,2255.90527,69.3746900000001,44.19803000000002,0.89009,-1,-1,-1
3,32,2764.67651,2318.77783,65.57907000000023,40.10253999999986,0.84226,-1,-1,-1
3,33,2889.51538,2328.7998,67.50446000000011,47.55438000000004,0.83508,-1,-1,-1
3,34,2747.71265,2287.63989,98.22661999999991,51.98549000000003,0.82494,-1,-1,-1
3,35,3099.98242,527.63049,85.29419000000007,93.04809999999998,0.93164,-1,-1,-1
3,36,3361.70435,852.5083,47.034670000000006,60.62645999999995,0.90731,-1,-1,-1
3,37,3338.73291,527.85815,74.18188000000009,52.81232,0.90616,-1,-1,-1
3,38,3423.62817,903.05249,47.44378999999981,42.42223999999999,0.89675,-1,-1,-1
3,39,3298.00439,1278.65063,83.98205999999982,80.71482999999989,0.89767,-1,-1,-1
3,40,3391.44043,1303.51929,70.73266999999987,88.62682999999993,0.91388,-1,-1,-1
3,41,3409.22998,1813.80847,87.42455999999993,84.47852000000012,0.92937,-1,-1,-1
3,42,3391.104,1557.34546,70.70404000000008,89.17407000000003,0.92394,-1,-1,-1
3,43,3383.66187,1757.38733,63.414920000000166,74.39227000000005,0.88576,-1,-1,-1
3,44,3352.92358,2148.17554,101.63983000000007,57.09348,0.91767,-1,-1,-1
3,45,3415.50879,2319.6687,69.12671,71.25145999999995,0.86842,-1,-1,-1
4,0,438.90213,930.60864,47.30333999999999,55.02954,0.88456,-1,-1,-1
4,1,495.33417,2395.49316,77.27099999999996,83.95568999999978,0.91667,-1,-1,-1
4,2,618.16858,892.0542,76.28781000000004,100.57421999999997,0.90605,-1,-1,-1
4,3,813.1778,563.36139,86.4574,68.52322000000004,0.91455,-1,-1,-1
4,4,550.22217,943.48438,73.65759000000003,74.35431000000005,0.90986,-1,-1,-1
4,5,560.33051,754.80566,103.65610000000004,82.30615,0.91287,-1,-1,-1
4,6,890.24768,619.49182,54.75829999999996,41.841890000000035,0.80171,-1,-1,-1
4,7,684.37378,1968.09753,77.35051999999996,70.91472999999996,0.92945,-1,-1,-1
4,8,581.89703,1907.46057,69.64242999999999,98.01978000000008,0.91444,-1,-1,-1
4,9,613.3877,1699.59888,69.66076999999996,85.45672999999988,0.90671,-1,-1,-1
4,10,619.12195,1595.90735,80.90166999999997,73.81601,0.91656,-1,-1,-1
4,11,1216.29736,1984.45557,84.54871000000003,70.88086000000021,0.92504,-1,-1,-1
4,12,1398.60498,1717.18921,72.62645999999995,61.13318000000004,0.90993,-1,-1,-1
4,13,1522.23242,2294.27148,89.21289000000002,87.8121299999998,0.93078,-1,-1,-1
4,14,1940.74878,526.57031,66.56970000000001,72.64855999999997,0.90445,-1,-1,-1
4,15,2054.27637,601.90228,60.41148999999996,60.96894999999995,0.87446,-1,-1,-1
4,16,2025.32922,630.27185,62.997829999999794,67.04773,0.85795,-1,-1,-1
4,17,1986.59521,538.34698,46.705870000000004,49.769000000000005,0.74675,-1,-1,-1
4,18,2008.49158,1127.06812,65.88280999999984,67.97681000000011,0.91371,-1,-1,-1
4,19,2265.23804,517.44421,104.92999000000009,69.50292999999999,0.90924,-1,-1,-1
4,20,2171.48193,566.81305,86.08356000000003,73.45663000000002,0.92657,-1,-1,-1
4,21,2376.68066,582.50299,75.49976000000015,63.568340000000035,0.90779,-1,-1,-1
